care	244	4.1889	56	2.4287
rids	248	4.1892	52	1.9424
deil	251	4.1914	49	2.9182
lear	245	4.1919	55	3.4001
wads	255	4.1919	45	2.1557
tins	244	4.1929	56	2.3751
cues	248	4.1933	52	2.9037
bold	252	4.1945	48	3.0626
lent	257	4.1946	43	2.5115
lire	247	4.1946	53	2.0377
lime	245	4.1958	55	2.8545
hate	250	4.1958	50	2.6602
sort	249	4.1966	51	2.3335
rink	234	4.1966	66	2.1818
lead	253	4.1974	47	2.2341
role	248	4.1974	52	3.4615
seal	253	4.1976	47	2.7234
cone	227	4.1981	73	3.3697
slip	256	4.1991	44	2.5
bowl	261	4.1994	39	2.3077
sate	250	4.2	50	2.24
wary	250	4.2001	50	1.86
tags	245	4.2002	55	2.8
geld	264	4.2005	36	2.0556
lier	254	4.2006	46	2.4132
mils	259	4.2007	41	2.9755
loan	229	4.201	71	2.8168
sofa	224	4.2011	76	1.8815
sold	253	4.2017	47	2.085
meat	238	4.202	62	2.2259
task	247	4.2021	53	2.0
your	242	4.2023	58	2.345
ante	251	4.2032	49	1.9999
loti	250	4.2038	50	2.7601
palm	255	4.2041	45	2.3333
taro	245	4.2045	55	2.7091
rape	259	4.2045	41	2.7318
lens	263	4.2053	37	1.5406
dens	253	4.2055	47	1.851
arts	253	4.2056	47	1.6596
fern	253	4.2056	47	2.7659
late	243	4.2057	57	2.807
prom	261	4.2065	39	2.6923
clap	255	4.2075	45	2.5557
plot	264	4.2082	36	3.1667
helm	259	4.2082	41	2.561
dies	250	4.2084	50	2.88
yins	259	4.2086	41	2.9026
slaw	244	4.2089	56	2.75
hair	253	4.2092	47	3.1277
pens	247	4.2103	53	1.9623
aven	238	4.2103	62	2.6775
riel	228	4.2108	72	3.0277
peon	251	4.211	49	3.0613
fins	260	4.2116	40	2.325
runt	245	4.2122	55	2.4729
slug	264	4.2123	36	1.9723
drug	249	4.2132	51	2.6079
news	253	4.2134	47	2.9573
fare	239	4.2135	61	1.8853
rots	248	4.2135	52	2.8076
pros	248	4.2137	52	1.8655
load	243	4.2141	57	2.0876
chat	252	4.2144	48	2.1668
born	247	4.2146	53	3.0189
teal	256	4.2149	44	2.7047
bawl	260	4.2153	40	2.6498
mold	251	4.2153	49	1.8367
nets	255	4.2156	45	3.0
exit	231	4.2163	69	2.855
seam	254	4.2164	46	2.3697
heal	259	4.2164	41	2.3658
hued	254	4.2165	46	1.913
herb	254	4.2166	46	2.261
lids	249	4.217	51	2.6863
rung	258	4.2172	42	2.6429
bloc	258	4.2173	42	2.6429
onus	239	4.2174	61	2.295
tail	244	4.2174	56	2.3393
oats	244	4.2174	56	1.6785
ages	248	4.2178	52	1.7499
slew	248	4.2179	52	3.1347
noel	243	4.218	57	2.9651
mark	247	4.2185	53	2.0377
dues	246	4.2197	54	2.2036
turf	259	4.2201	41	2.5366
rope	250	4.2201	50	2.3601
rues	236	4.2202	64	2.7343
roue	236	4.2203	64	2.6407
rods	245	4.2204	55	2.6365
redo	227	4.2204	73	2.781
rant	249	4.221	51	2.3332
nuts	244	4.2211	56	2.3751
year	253	4.2212	47	2.2766
sink	239	4.2219	61	2.2131
post	261	4.2222	39	2.795
alef	252	4.2224	48	3.0416
plum	261	4.2225	39	2.1027
wait	252	4.2225	48	2.0208
tens	247	4.2226	53	3.302
male	256	4.2226	44	3.1136
type	251	4.2227	49	2.4287
rent	256	4.2228	44	3.2727
moat	247	4.2229	53	2.8113
rive	242	4.2233	58	3.1034
sloe	245	4.2244	55	2.982
cost	249	4.225	51	2.4706
clef	249	4.225	51	3.1569
loci	244	4.2252	56	2.4464
clop	244	4.2255	56	2.7499
acyl	257	4.2259	43	2.7442
cite	252	4.2261	48	2.4584
sale	239	4.2261	61	3.2295
tide	261	4.2262	39	2.7437
demo	256	4.2263	44	2.7498
alps	247	4.2266	53	2.6416
ogle	247	4.2267	53	2.9811
umps	260	4.2271	40	2.3751
yond	242	4.2272	58	3.9136
peal	255	4.2273	45	2.5555
skit	251	4.2273	49	2.306
resh	255	4.2273	45	2.1779
thou	246	4.2274	54	3.0556
aper	246	4.2275	54	2.4445
wrap	250	4.2277	50	2.4998
dote	246	4.2277	54	3.037
last	250	4.2279	50	2.82
tuba	237	4.228	63	2.381
wean	263	4.2282	37	1.9189
ilks	241	4.2282	59	2.1863
riot	245	4.2283	55	2.0545
lung	258	4.2285	42	2.1191
limn	245	4.2286	55	2.5999
bore	258	4.2286	42	3.4761
mire	249	4.2288	51	3.0392
rime	253	4.2294	47	2.085
eros	231	4.2294	69	3.1015
pact	256	4.2302	44	2.091
peat	260	4.2307	40	1.9
glow	260	4.2307	40	2.4499
moan	260	4.2309	40	2.6498
trek	263	4.2319	37	2.7296
sore	233	4.232	67	2.9701
dray	250	4.232	50	2.0801
suit	241	4.2324	59	3.1188
toad	245	4.2325	55	2.6728
drop	249	4.2329	51	2.1766
wort	240	4.2334	60	2.9666
awns	248	4.2341	52	2.4231
tike	239	4.2343	61	2.1966
ruse	235	4.2343	65	2.8308
okra	243	4.2347	57	2.1404
trap	247	4.2348	53	2.8302
fuel	251	4.2349	49	2.8367
dyes	268	4.235	32	1.8438
open	251	4.2351	49	2.8367
mare	259	4.2352	41	3.0487
luge	255	4.2353	45	2.7111
airy	238	4.2356	62	1.5484
ulna	241	4.2362	59	2.7627
gulf	254	4.2363	46	3.087
tile	254	4.2363	46	2.2173
grid	257	4.2374	43	1.7907
zags	244	4.2375	56	3.5
turn	252	4.238	48	2.5833
repo	260	4.2381	40	2.3499
worm	256	4.2381	44	2.3864
plod	252	4.2382	48	2.6251
hasp	256	4.2382	44	2.5229
owns	252	4.2383	48	2.8958
rags	252	4.2385	48	3.25
bats	251	4.2387	49	2.0203
derm	272	4.2387	28	2.0715
caws	234	4.2392	66	2.7273
peso	251	4.2392	49	2.4692
lose	234	4.2395	66	2.2728
pots	250	4.2399	50	2.98
gaol	246	4.24	54	3.2962
lean	250	4.24	50	2.5402
meld	258	4.2401	42	2.643
tams	258	4.2402	42	2.6429
pile	258	4.2403	42	1.9525
meal	270	4.2405	30	2.8666
lyre	241	4.2407	59	1.9831
sway	249	4.2408	51	2.7844
note	245	4.2411	55	3.1456
lest	261	4.2414	39	2.8462
vear	232	4.2414	68	2.7646
dame	252	4.2422	48	2.9166
rust	256	4.2423	44	2.1818
soya	244	4.2423	56	2.6071
rips	260	4.2425	40	2.2251
grin	247	4.243	53	1.6226
calm	255	4.2432	45	2.0888
bent	267	4.2436	33	1.9696
camp	266	4.2442	34	2.441
pity	258	4.2443	42	2.1906
cast	245	4.2447	55	2.5999
wily	241	4.2448	59	2.8473
deli	253	4.2449	47	1.9999
tuna	233	4.2449	67	2.3881
node	249	4.245	51	2.8824
wyes	241	4.2451	59	2.5425
scot	241	4.2451	59	2.3221
fist	253	4.2451	47	2.8509
fans	252	4.2461	48	2.2499
nose	235	4.2467	65	2.7232
lobs	251	4.2468	49	2.4083
pool	247	4.2472	53	2.1699
stun	242	4.2478	58	2.7414
tare	250	4.2479	50	2.84
came	246	4.2479	54	2.1111
pals	254	4.248	46	2.3261
sire	254	4.248	46	2.0001
path	254	4.2482	46	2.4564
tron	254	4.2483	46	3.1957
mice	253	4.249	47	3.4896
ices	237	4.2491	63	1.9365
pace	248	4.2498	52	2.8077
warn	244	4.25	56	2.0178
tine	248	4.25	52	2.3462
surf	248	4.2501	52	2.1923
soil	252	4.2501	48	2.2916
neck	255	4.2507	45	3.2224
beth	251	4.2508	49	2.7143
kuna	235	4.251	65	2.5384
puns	251	4.251	49	1.8571
doer	251	4.251	49	2.2858
dust	255	4.2511	45	3.5555
reap	255	4.2512	45	2.1112
bout	250	4.2519	50	2.06
nibs	242	4.2521	58	3.7068
hose	246	4.2522	54	2.6297
hole	238	4.2523	62	1.5484
hear	257	4.2528	43	2.0232
tore	245	4.2528	55	2.7453
buns	257	4.2528	43	2.2327
whoa	249	4.2531	51	2.6273
flit	257	4.2532	43	2.5115
sung	245	4.2532	55	2.7819
pads	241	4.2534	59	2.2881
west	264	4.2536	36	2.9167
bard	260	4.2536	40	1.975
fend	260	4.2539	40	2.4251
cram	256	4.2539	44	2.8182
hard	264	4.254	36	2.8889
cold	248	4.2541	52	3.1921
wolf	248	4.2543	52	1.7499
mind	256	4.2543	44	2.2728
yuan	236	4.2545	64	2.3438
pend	267	4.2547	33	1.5151
slam	251	4.2549	49	2.6736
cads	259	4.2549	41	2.2196
posy	251	4.2549	49	2.204
bred	239	4.2553	61	2.4099
lets	251	4.2553	49	2.9182
leap	235	4.2555	65	2.9538
logs	239	4.2555	61	2.6887
page	239	4.2555	61	2.918
lewd	262	4.2557	38	2.5264
rate	242	4.256	58	2.7069
tops	246	4.2561	54	2.611
ride	242	4.2562	58	2.9654
rein	250	4.2563	50	1.8799
omen	238	4.2565	62	3.5483
aims	261	4.2568	39	1.9744
trio	249	4.2568	51	3.1764
soft	253	4.2569	47	2.2978
pale	253	4.257	47	2.6383
mule	257	4.257	43	2.8607
cuts	249	4.2571	51	2.8824
gnus	241	4.2572	59	2.7458
thin	249	4.2573	51	2.8235
read	260	4.2577	40	3.4002
yaps	260	4.2578	40	2.4
lamb	256	4.258	44	2.409
math	256	4.258	44	2.4545
lads	244	4.2583	56	2.6965
toms	259	4.2587	41	1.4634
ores	251	4.2589	49	2.898
yoke	228	4.259	72	2.7917
debt	270	4.2591	30	3.4333
lair	239	4.2592	61	2.2295
thru	239	4.2593	61	2.0982
yean	239	4.2595	61	2.4753
gilt	254	4.2598	46	2.8042
curb	250	4.2598	50	2.44
leks	231	4.26	69	2.5507
barn	265	4.26	35	3.0
lank	246	4.2601	54	3.0185
guts	250	4.2602	50	2.8401
girn	250	4.2602	50	2.9999
kiln	246	4.2604	54	1.8333
clot	257	4.2604	43	2.6278
opts	257	4.2606	43	2.8138
bear	265	4.2606	35	2.2571
defy	253	4.2608	47	3.1703
amen	253	4.2609	47	3.3828
silt	257	4.261	43	2.2789
tsar	253	4.2612	47	2.7873
bits	260	4.2613	40	2.925
only	260	4.2614	40	2.075
like	241	4.2614	59	2.9493
gnar	256	4.2617	44	2.4774
gems	263	4.2624	37	3.0811
drey	236	4.2625	64	3.625
pets	255	4.2627	45	2.1776
chew	255	4.2627	45	3.3778
yelm	251	4.263	49	2.3265
lint	247	4.2631	53	2.3585
prim	266	4.2632	34	2.3825
dorm	270	4.2632	30	3.9333
tech	247	4.2633	53	2.3208
suer	262	4.2635	38	1.5526
snip	262	4.2636	38	2.0526
yang	254	4.2636	46	3.1085
smut	258	4.2636	42	3.0475
nils	254	4.2637	46	2.1956
part	269	4.2641	31	2.2903
pion	254	4.2642	46	2.5001
shed	246	4.2643	54	2.5
tars	253	4.2649	47	2.5956
glum	257	4.2649	43	3.186
gabs	256	4.2655	44	2.2954
true	252	4.2657	48	2.4585
lone	237	4.2658	63	2.6508
tern	256	4.2658	44	2.2728
tips	252	4.2658	48	2.1875
neap	248	4.2661	52	2.5386
used	244	4.2662	56	2.5894
ails	225	4.2666	75	2.7733
spar	255	4.2667	45	1.8888
cams	247	4.267	53	2.2452
sera	236	4.2671	64	2.828
user	228	4.2675	72	2.9026
then	247	4.2675	53	2.9622
dram	269	4.2676	31	2.4194
rend	250	4.2679	50	2.1
card	250	4.2681	50	2.4201
tarn	261	4.2682	39	2.436
pats	261	4.2682	39	2.641
earn	250	4.2682	50	2.1601
shoe	235	4.2682	65	2.1999
glue	246	4.2683	54	2.6111
cage	242	4.2686	58	2.8793
trip	253	4.2688	47	2.6172
slay	249	4.2691	51	2.4706
mute	249	4.2692	51	2.1176
ends	245	4.2692	55	2.8364
flan	241	4.2697	59	1.966
spun	259	4.2701	41	2.1219
toys	248	4.2702	52	3.0
fear	244	4.2702	56	2.4644
anon	248	4.2703	52	2.2308
self	255	4.2704	45	2.3778
rest	259	4.2704	41	2.244
gold	244	4.2707	56	1.1964
mast	251	4.2708	49	2.7757
bald	247	4.2709	53	1.9056
dork	262	4.2709	38	1.8159
knit	251	4.2711	49	2.4692
lake	243	4.2717	57	3.3685
acre	261	4.2718	39	2.9742
muse	261	4.2719	39	2.564
ring	246	4.2722	54	2.4631
posh	250	4.2723	50	1.6799
pole	242	4.2724	58	2.7242
moth	253	4.2726	47	2.4892
pled	260	4.273	40	2.5249
auto	238	4.2731	62	2.5806
yore	238	4.2732	62	2.4032
cubs	245	4.2734	55	2.982
tabs	263	4.2736	37	2.0541
isle	248	4.2739	52	2.4615
lisp	259	4.2743	41	2.8782
dirt	259	4.2743	41	2.9023
sunk	244	4.2746	56	2.9108
corn	244	4.2746	56	3.375
mens	258	4.2754	42	4.0951
apes	250	4.2757	50	2.4
cons	250	4.2759	50	2.3601
pans	257	4.2762	43	2.7443
aloe	246	4.2765	54	2.9999
lamp	253	4.2765	47	3.0853
feat	253	4.2765	47	2.8509
wend	253	4.2767	47	2.1063
pair	249	4.277	51	3.0196
port	260	4.277	40	2.675
dewy	242	4.2771	58	2.431
arks	238	4.2772	62	3.0806
idol	245	4.2775	55	1.9819
zigs	234	4.2778	66	1.7273
from	259	4.2779	41	2.6586
veil	241	4.2781	59	2.8305
tamp	266	4.2781	34	0.8235
yerk	248	4.2782	52	2.3846
nobs	259	4.2782	41	2.9268
bail	248	4.2783	52	1.5192
rail	248	4.2783	52	2.0962
send	255	4.2783	45	2.5333
mead	255	4.2785	45	2.8001
boar	237	4.2786	63	3.5398
same	244	4.2788	56	2.6427
king	251	4.2789	49	2.8163
sail	240	4.279	60	2.8835
buds	258	4.2791	42	2.0237
worn	247	4.2792	53	2.9998
rude	247	4.2793	53	2.8489
yams	247	4.2794	53	3.3962
lira	236	4.2794	64	2.922
boys	254	4.2795	46	2.4348
pert	254	4.2796	46	3.0217
ales	243	4.2797	57	3.6668
spur	261	4.2797	39	2.6923
gent	261	4.2797	39	3.5639
abet	257	4.2804	43	2.9303
ires	246	4.2804	54	3.4998
vend	246	4.2805	54	3.5742
whim	253	4.2807	47	2.7023
bite	256	4.2809	44	2.6589
mews	253	4.2809	47	2.7023
rued	242	4.281	58	2.4654
glob	249	4.2812	51	2.1962
bars	249	4.2813	51	3.098
kits	256	4.2813	44	2.1136
term	270	4.2813	30	1.0667
flip	256	4.2814	44	3.8865
hump	249	4.2814	51	3.0195
tome	256	4.2814	44	1.909
hang	252	4.2815	48	2.8335
lord	252	4.2816	48	3.9167
pant	262	4.282	38	2.8949
dune	241	4.2821	59	3.3898
hots	248	4.2823	52	2.5963
rout	248	4.2826	52	2.2498
mend	255	4.2827	45	1.7111
torn	251	4.2827	49	2.2858
flew	251	4.2827	49	2.3265
mate	251	4.2829	49	2.6735
take	240	4.2832	60	2.9
mail	247	4.2834	53	2.3964
urns	247	4.2834	53	2.2453
dire	254	4.2836	46	1.3261
beta	247	4.2836	53	3.2643
perm	261	4.2837	39	3.4357
hoed	250	4.2838	50	1.86
lane	236	4.2838	64	2.8594
dawn	257	4.2839	43	2.3722
etas	236	4.2839	64	3.1249
bugs	246	4.2845	54	2.648
gods	246	4.2846	54	3.0924
yipe	256	4.2849	44	2.7727
mole	242	4.285	58	1.8965
belt	252	4.2855	48	2.646
lack	252	4.2855	48	2.604
hams	259	4.2857	41	2.9026
rigs	252	4.2857	48	2.2709
scry	245	4.2858	55	2.8907
goes	241	4.2859	59	2.2374
mays	234	4.286	66	2.2879
yoga	241	4.2861	59	2.2204
unto	255	4.2862	45	2.6
alms	248	4.2862	52	2.7692
aryl	234	4.2862	66	2.8333
diet	262	4.2863	38	2.2631
aril	241	4.2864	59	2.6102
stud	248	4.2864	52	2.827
slur	251	4.2866	49	2.592
fold	251	4.2867	49	2.0816
calf	251	4.2867	49	2.3878
amps	248	4.2867	52	2.7114
fate	244	4.2867	56	2.6251
lain	237	4.2869	63	3.1589
halo	254	4.2873	46	2.3262
code	247	4.2874	53	2.1699
icer	233	4.2875	67	2.9551
rand	264	4.2875	36	3.1387
lugs	257	4.2876	43	3.4417
talc	271	4.2877	29	1.862
mile	247	4.2878	53	2.7924
golf	250	4.2879	50	2.22
marl	257	4.288	43	2.2327
yuks	250	4.2881	50	3.28
rain	243	4.2881	57	2.6667
porn	246	4.2883	54	2.3887
lips	260	4.2883	40	2.6498
ribs	239	4.2884	61	2.8033
rush	260	4.2887	40	2.7499
such	246	4.2887	54	3.2038
soup	246	4.2888	54	1.7222
clod	270	4.2889	30	2.0667
hope	249	4.289	51	2.3335
hers	249	4.2891	51	2.4508
duct	249	4.2892	51	2.8433
pure	256	4.2892	44	2.0228
done	249	4.2893	51	2.0783
sard	259	4.2894	41	2.5367
past	252	4.2895	48	3.1876
into	245	4.2895	55	2.0182
lari	238	4.2898	62	2.5806
gene	238	4.2898	62	1.8549
lade	252	4.2899	48	3.6667
pelt	269	4.2899	31	2.6773
coup	238	4.2902	62	3.2097
else	251	4.2905	49	3.1224
cans	251	4.2906	49	2.592
awes	241	4.2906	59	3.0341
yeah	248	4.2907	52	2.9038
root	251	4.2909	49	2.6736
soot	237	4.2911	63	2.3651
dean	247	4.2915	53	2.2452
gasp	264	4.2916	36	3.2221
yelp	257	4.2916	43	2.186
pane	257	4.2917	43	2.7442
cods	243	4.2919	57	2.772
chin	250	4.2919	50	2.4
newt	247	4.2919	53	2.3964
ward	243	4.2922	57	2.2455
wons	250	4.2922	50	1.6599
taus	243	4.2923	57	2.614
tour	250	4.2923	50	2.4399
raws	246	4.2927	54	3.2591
anus	239	4.2928	61	2.4261
hilt	256	4.2929	44	2.3638
gain	249	4.293	51	2.8235
lark	249	4.293	51	2.6275
pore	249	4.2931	51	2.9802
slog	259	4.2933	41	2.7318
yeas	242	4.2934	58	2.3794
dabs	266	4.2935	34	3.0882
slim	262	4.2936	38	3.2632
pork	252	4.2936	48	3.2917
balm	262	4.2938	38	2.8947
kale	252	4.2939	48	3.3125
pour	248	4.294	52	2.7308
outs	245	4.294	55	2.1818
dose	238	4.2943	62	3.2903
vela	248	4.2943	52	1.827
sage	258	4.2946	42	1.8571
dole	251	4.2948	49	3.1429
farm	258	4.2948	42	2.8096
kaon	244	4.2949	56	2.0535
lady	254	4.2952	46	3.0651
reed	254	4.2953	46	2.3042
seta	247	4.2953	53	2.6416
blur	254	4.2954	46	2.2173
bias	237	4.2954	63	2.3491
robe	257	4.2956	43	2.4187
swam	257	4.2956	43	1.9767
wins	237	4.2957	63	2.5556
cane	260	4.296	40	2.4749
bale	246	4.2966	54	1.9999
sand	263	4.2966	37	3.0811
nail	246	4.2966	54	2.4631
bead	256	4.297	44	2.0681
onyx	239	4.2971	61	2.2132
dots	249	4.2973	51	2.1961
ripe	259	4.2975	41	3.1461
cope	252	4.2975	48	2.7292
lute	252	4.2976	48	3.0626
arcs	252	4.2976	48	2.2082
dins	252	4.2977	48	1.7708
mine	252	4.2977	48	2.7083
maid	245	4.2981	55	2.2001
sole	245	4.2981	55	3.2727
crew	265	4.2982	35	2.6856
laze	238	4.2982	62	3.0161
bogs	248	4.2982	52	2.2307
trim	258	4.2984	42	2.2143
tone	248	4.2985	52	2.8462
also	241	4.2987	59	2.8645
bris	251	4.2987	49	2.8774
cowl	251	4.2988	49	2.8572
pest	261	4.299	39	1.7437
pray	244	4.2991	56	2.1072
fuki	234	4.2992	66	2.1666
bole	247	4.2995	53	3.2265
berk	247	4.2996	53	1.9624
pike	247	4.2996	53	2.7736
sled	257	4.2998	43	2.7443
yips	250	4.2999	50	1.9999
dews	250	4.3	50	2.3799
rash	250	4.3	50	2.98
lien	243	4.3001	57	2.0876
tend	263	4.3003	37	2.7567
ditz	253	4.3003	47	2.9363
clag	253	4.3004	47	2.83
byes	246	4.3006	54	3.6111
nosy	256	4.3006	44	1.7045
bone	246	4.3008	54	2.1665
wart	256	4.3009	44	2.3409
lash	249	4.3012	51	2.1568
pica	249	4.3014	51	2.0
dhow	252	4.3017	48	1.6667
base	245	4.3018	55	2.2545
road	258	4.3021	42	2.3809
tier	245	4.3022	55	3.1092
weak	258	4.3023	42	2.619
goal	238	4.3025	62	2.3548
waly	261	4.3026	39	2.795
rams	261	4.3026	39	2.9486
snob	261	4.3027	39	2.6155
than	254	4.3027	46	2.6305
gyne	251	4.3029	49	3.1226
awol	254	4.303	46	3.0436
blue	244	4.3034	56	2.5177
weld	257	4.3034	43	3.1395
foul	257	4.3035	43	2.9999
fond	260	4.3035	40	2.3499
rage	247	4.3037	53	3.7168
ides	250	4.3039	50	3.4201
rite	260	4.3039	40	3.0752
elms	253	4.3041	47	3.2553
dons	240	4.3041	60	2.2168
slot	250	4.3042	50	1.8799
sing	253	4.3043	47	2.6809
owed	266	4.3044	34	2.2941
hawk	243	4.3045	57	3.3859
rife	240	4.3046	60	2.4168
gets	256	4.3047	44	2.0455
soap	243	4.3047	57	2.1227
sawn	252	4.3051	48	2.2709
mock	246	4.3051	54	3.4445
flue	226	4.3052	74	2.811
coin	226	4.3053	74	2.2568
hewn	249	4.3054	51	2.0588
stag	262	4.3054	38	2.842
raps	252	4.3055	48	2.2916
huge	242	4.3057	58	2.8793
list	265	4.3058	35	3.3429
push	255	4.3059	45	2.3556
paid	235	4.3061	65	2.3231
spat	258	4.3064	42	2.5
cots	251	4.3064	49	2.592
gray	248	4.3065	52	2.4425
oils	248	4.3065	52	2.4231
bras	248	4.3065	52	2.0577
drip	261	4.3066	39	2.8973
nips	248	4.3067	52	2.6924
sank	251	4.3071	49	3.0202
heir	244	4.3074	56	2.4644
deaf	244	4.3074	56	2.5177
snag	247	4.3075	53	2.0377
wild	260	4.3077	40	2.3001
pope	231	4.3077	69	2.5943
shop	260	4.3078	40	2.5499
talk	244	4.3078	56	2.3927
bops	260	4.3079	40	3.15
toed	247	4.308	53	2.3019
play	250	4.3081	50	3.2802
ills	240	4.3083	60	2.6667
blat	253	4.3083	47	3.4043
dare	253	4.3083	47	3.1489
aids	240	4.3085	60	2.8168
nays	240	4.3085	60	2.2668
silo	233	4.309	67	3.388
zori	246	4.3091	54	2.7592
cole	246	4.3092	54	2.2779
gown	249	4.3093	51	2.8235
lags	252	4.3094	48	2.6459
hops	249	4.3095	51	2.0
earl	252	4.3095	48	2.5833
cyst	252	4.3096	48	3.5626
clip	255	4.3098	45	2.2444
stew	255	4.3099	45	1.8443
sour	242	4.31	58	2.776
stem	258	4.3101	42	2.8332
help	261	4.3102	39	2.5127
rode	245	4.3104	55	2.2727
lows	248	4.3104	52	2.7308
corm	267	4.3105	33	2.909
bums	251	4.3107	49	3.102
lush	251	4.3107	49	3.0815
dupe	251	4.3108	49	2.2449
wire	251	4.3109	49	2.592
vein	238	4.3109	62	1.9515
inch	244	4.3112	56	2.1784
tyke	241	4.3112	59	3.1696
emit	244	4.3113	56	2.3572
lust	247	4.3114	53	1.8113
zein	244	4.3115	56	2.2501
yawl	244	4.3117	56	2.6251
dint	253	4.3121	47	2.1914
sang	253	4.3122	47	2.9574
disk	247	4.3122	53	3.1132
cups	253	4.3123	47	2.6383
toga	253	4.3124	47	2.6172
foes	246	4.3126	54	2.3704
mite	252	4.3133	48	2.2082
gait	236	4.3134	64	2.625
gird	268	4.3134	32	3.0623
rule	252	4.3136	48	4.1042
flaw	249	4.3136	51	3.3138
stay	249	4.3136	51	2.4509
crop	261	4.3138	39	3.1282
yews	239	4.3138	61	2.7706
yoni	242	4.3139	58	2.2069
orca	245	4.3142	55	1.8545
find	261	4.3142	39	2.4871
pout	251	4.3149	49	3.1429
bolt	251	4.315	49	2.449
drum	260	4.3151	40	1.975
spin	257	4.3152	43	3.8142
pubs	263	4.3154	37	3.5948
jump	241	4.3154	59	2.4238
step	260	4.3155	40	2.2
tied	257	4.3155	43	2.9766
gear	234	4.316	66	2.3333
mans	253	4.316	47	2.7023
snit	256	4.3162	44	2.2499
risk	237	4.3164	63	1.9205
pith	253	4.3165	47	2.149
mown	253	4.3165	47	2.6594
doth	246	4.3169	54	2.6111
crag	243	4.317	57	2.7719
lept	252	4.3173	48	3.0
cart	252	4.3174	48	2.8958
want	252	4.3175	48	3.0626
chis	258	4.3175	42	3.0952
pews	258	4.3176	42	3.857
vamp	252	4.3176	48	3.2083
dove	236	4.3177	64	2.4375
prod	274	4.3177	26	2.4231
knot	258	4.3178	42	2.0714
cant	252	4.3178	48	2.0833
aped	261	4.3179	39	2.641
mars	236	4.3179	64	2.9531
awls	239	4.3181	61	2.4918
bide	248	4.3183	52	2.7886
pied	245	4.3184	55	2.7818
shew	251	4.3186	49	3.1429
rosy	251	4.3187	49	2.7551
tank	257	4.3189	43	2.372
busk	257	4.3189	43	3.2325
hews	260	4.3192	40	2.1249
cord	260	4.3194	40	3.0752
kelp	244	4.3195	56	2.5001
down	247	4.3195	53	1.6793
idea	247	4.3197	53	3.0943
